SS_TimeStamp,GROSS_LOAD,GEN_MVAR,PHASE_A_CURRENT,PHASE_B_CURRENT,PHASE_C_CURRENT,VOLTAGE_AB,VOLTAGE_BC,VOLTAGE_CA,FIELD_VOLTAGE,FIELD_CURRENT
SS_TimeStamp,JH.U7SELMW,JH.U70MKA01GA008,JH.U70MKA01GA001,JH.U70MKA01GA002,JH.U70MKA01GA003,JH.U70MKA01GA004,JH.U70MKA01GA005,JH.U70MKA01GA006,JH.U70MKC01GA002,JH.U70MKC01GA001
2012/9/5 5:00,519.0420532,106.3400192,11282.84473,11265.75391,11330.33301,27.06007385,27.12491417,27.07737923,229.1489716,3246.321289
2012/9/5 6:00,518.5279541,117.7208939,11294.67676,11269.57715,11333.12891,27.09030533,27.15457535,27.10513687,233.2990112,3285
2012/9/5 7:00,799.5800171,209.7334442,17417.14648,17404.32813,17441.18555,27.39431572,27.45611382,27.41903496,323.1480713,4429.64209
2012/9/5 8:00,780.9606934,224.0445251,17051.48242,17048.85352,17103.9043,27.42668152,27.4860096,27.44398689,324.4588623,4437.838379
2012/9/5 9:00,792.4837036,213.8508606,17277.23242,17269.98633,17287.07617,27.36662292,27.4259491,27.39134216,324.9621582,4418.806152
2012/9/5 10:00,841.4983521,240.6784058,18397.91211,18378.6875,18399.57617,27.46466064,27.52645874,27.49432373,344.4648438,4690.606934
2012/9/5 11:00,810.9227295,183.5674744,17565.04688,17580.00195,17586.41016,27.29053307,27.34244156,27.31030846,317.6862488,4357.400879
2012/9/5 12:00,675.1616821,164.2722626,14697.05566,14722.19141,14728.1123,27.23557281,27.28748131,27.25534821,280.3137207,3893.316895
2012/9/5 13:00,910.4522095,262.2481995,19840.20898,19858.88477,19882.38477,27.52529526,27.57967758,27.54507065,372.7779236,4985.125977
2012/9/5 14:00,835.0941162,230.1164093,18184.05469,18214.48633,18193.125,27.43021393,27.48212624,27.45740509,341.9263611,4616.915039
2012/9/5 15:00,897.5933838,251.9896698,19561.72656,19563.86328,19569.80664,27.483881,27.54320908,27.5130043,365.5739136,4900.366699
2012/9/5 16:00,949.7735596,266.8280334,20675.01367,20687.94922,20679.40234,27.52848434,27.58286667,27.55567551,384.1495056,5121.932617
2012/9/5 17:00,848.3062744,189.8654175,18352.71484,18383.14844,18363.39648,27.31213379,27.36096382,27.33871651,331.0234985,4498.379883
2012/9/5 18:00,759.4723511,156.6869659,16398.81445,16414.22266,16437.7207,27.2154789,27.27233505,27.23525429,296.3842468,4095.180664
2012/9/5 19:00,494.2686768,89.82688141,10733.96875,10747.93848,10762.24902,27.04145622,27.09583664,27.06064224,218.4589844,3120.757813
2012/9/5 20:00,499.5205383,87.17118835,10794.64551,10824.24414,10832.78906,27.01002502,27.06128883,27.02485657,222.8868561,3115.219238
2012/9/5 21:00,498.0570679,94.83686066,10780.33789,10801.20898,10833.25098,27.02223206,27.07414055,27.03211784,224.7571106,3138.255859
2012/9/5 22:00,502.8413391,107.7878036,10910.97266,10924.08594,10945.64355,27.05873871,27.11369324,27.07794762,228.2507324,3203.89624
2012/9/5 23:00,753.6606445,162.4813232,16292.80859,16308.25488,16344.07813,27.2207489,27.27703285,27.23862076,300.2763367,4104.863281
2012/9/6,759.4007568,138.8187256,16398.45703,16412.03711,16431.65234,27.16503334,27.21941566,27.18480873,291.8246155,4042.614746
2012/9/6 1:00,731.7051392,131.5571289,15776.94141,15776.94141,15813.25781,27.14526749,27.20517159,27.1675148,284.9380798,3936.17749
2012/9/6 2:00,765.2861938,173.8455658,16625.39648,16620.53516,16677.26172,27.25345612,27.31332779,27.27268028,303.9703979,4193.605469
2012/9/6 3:00,798.0938721,179.3972473,17298.07617,17295.94141,17355.75586,27.27505302,27.3343792,27.2923584,315.4493408,4308.990234
2012/9/6 4:00,771.4797974,171.3972778,16697.33594,16697.09961,16754.77734,27.25404358,27.31584167,27.27381516,305.6278076,4202.613281
2012/9/6 5:00,800.0420532,179.9705658,17325.90625,17315.22461,17372.38477,27.27570152,27.33937073,27.29547691,313.6997986,4315.563965
2012/9/6 6:00,839.0181274,216.4787292,18265.17188,18256.62695,18310.03125,27.37210655,27.43582726,27.39188194,337.808136,4572.408691
2012/9/6 7:00,850.9660034,219.7165985,18542.37305,18523.68164,18565.87109,27.38137436,27.44564629,27.40671349,343.0796509,4619.491211
2012/9/6 8:00,903.1572266,262.1265564,19714.36328,19712.49414,19763.49609,27.50311852,27.56491661,27.52289391,370.4403381,4959.449707
2012/9/6 9:00,899.2693481,266.538269,19681.12695,19680.59961,19703.57422,27.51604652,27.57723618,27.54076767,370.4730835,4961.861328
2012/9/6 10:00,1002.072083,320.4553223,21929.88281,21942.70117,21947.51563,27.67736816,27.73485184,27.70518684,421.0608826,5517.52832
2012/9/6 11:00,860.3295898,215.25177,18677.03516,18686.89844,18702.35156,27.39682388,27.45368004,27.4209671,343.1229248,4649.001953
2012/9/6 12:00,880.2434082,237.6925812,19157.34375,19190.50391,19184.60547,27.46910095,27.51665878,27.49193764,355.3364563,4791.490234
2012/9/6 13:00,1000.176697,324.8773499,21838.19336,21860.59375,21867.55078,27.69098282,27.74536514,27.71506882,421.5350342,5526.096191
2012/9/6 14:00,996.102356,317.7789917,21837.18164,21848.98242,21848.37109,27.67250633,27.72994804,27.70028496,418.7504272,5498.47998
2012/9/6 15:00,899.4140625,270.2434998,19678.47852,19691.81445,19685.40625,27.5426693,27.59705162,27.57045937,371.6535339,4986.787598
2012/9/6 16:00,995.7714844,301.6679688,21762.33984,21779.42773,21770.36719,27.62117004,27.67802429,27.65143204,412.3292542,5416.327637
2012/9/6 17:00,996.4854736,254.3974762,21573.15039,21600.11914,21612.67188,27.50003052,27.5519371,27.52351189,393.1089783,5223.266113
2012/9/6 18:00,995.6949463,233.1066589,21514.96094,21551.27734,21556.57031,27.42272568,27.47216415,27.44314575,386.756134,5128.989258
2012/9/6 19:00,997.4268799,238.8184509,21539.42578,21578.38672,21567.19727,27.45050049,27.50052452,27.47580719,387.371582,5167.85498
2012/9/6 20:00,795.2241211,155.1578827,17195.01172,17208.41211,17229.19141,27.20409203,27.25600052,27.22386742,305.7303162,4200.246582
2012/9/6 21:00,799.2493896,175.2537079,17285.78516,17307.14648,17343.46484,27.26520348,27.31711578,27.2775631,313.6886902,4291.404297
2012/9/6 22:00,799.9191284,194.1694946,17355.48633,17363.50586,17377.375,27.33194733,27.38632965,27.35666656,321.0901184,4378.692383
2012/9/6 23:00,798.6438599,176.6005707,17327.43945,17333.34766,17358.48242,27.26639175,27.32382393,27.287323,313.2346497,4299.927734
2012/9/7,798.6264038,170.1531982,17283.53125,17296.84766,17317.71094,27.27002144,27.32876778,27.29416084,309.717926,4283.584961
2012/9/7 1:00,799.0267334,174.8850708,17297.91016,17297.38477,17328.90234,27.27881813,27.33753777,27.30353928,311.6449585,4297.694824
2012/9/7 2:00,792.7252808,200.2890015,17283.04102,17271.05859,17331.66406,27.34428787,27.40608597,27.36343575,319.8973083,4386.245605
2012/9/7 3:00,794.5059814,190.7792053,17269.1543,17264.35547,17322.56055,27.3010273,27.36096382,27.31833267,316.7270508,4339.084961
2012/9/7 4:00,789.7462769,185.0661774,17086.65039,17078.66211,17133.08984,27.28547859,27.34544945,27.30589867,312.8861084,4290.020508
2012/9/7 5:00,790.3286133,187.3436432,17136.27148,17129.37109,17181.13281,27.29928017,27.36107826,27.32209778,314.9925537,4321.12207
2012/9/7 6:00,808.1951904,217.6450348,17625.93164,17623.79492,17669.18945,27.37767029,27.43946838,27.3999157,327.5566101,4482.489746
2012/9/7 7:00,900.2940063,257.6380005,19622.6543,19622.35352,19650.12305,27.51495552,27.57428169,27.54214668,366.9576416,4934.432129
2012/9/7 8:00,949.1325073,292.1117249,20768.67773,20764.4043,20807.13086,27.61414528,27.67346954,27.63639259,392.1540833,5242.964844
2012/9/7 9:00,899.1895142,274.7362366,19677.77148,19684.17969,19701.26953,27.56738663,27.62176895,27.59024239,372.4463806,5014.632813
2012/9/7 10:00,899.6245728,274.6873779,19732.78711,19717.83398,19724.75195,27.54514122,27.60693932,27.57727623,373.129364,5009.592285
2012/9/7 11:00,992.4488525,274.2237854,21613.26953,21626.59375,21629.24023,27.54643631,27.60081863,27.57362747,401.0450745,5303.345703
2012/9/7 12:00,994.9953613,293.7360535,21699.10352,21729.01172,21725.23047,27.6033287,27.6558075,27.62804604,409.2322998,5385.897949
2012/9/7 13:00,998.8737183,319.4546814,21829.1582,21838.26172,21859.33008,27.68656158,27.74341583,27.71188164,419.016571,5530.016113
2012/9/7 14:00,996.3143311,319.3740234,21777.09375,21780.83789,21781.36328,27.68044853,27.74038315,27.71258354,416.0136719,5510.374512
2012/9/7 15:00,995.6209717,299.5761414,21772.00195,21773.61523,21778.41406,27.60134888,27.66067505,27.63348389,412.5845032,5411.750488
2012/9/7 16:00,956.2515259,277.3134155,20897.5332,20909.12305,20877.80859,27.57627678,27.63050079,27.61146164,390.3997498,5209.264648
2012/9/7 17:00,865.4934692,213.6305389,18778.86523,18800.71875,18806.14258,27.4055748,27.4569149,27.43029213,343.2484741,4661.132813
2012/9/7 18:00,796.9625854,173.5457764,17259.8418,17268.64648,17279.58594,27.25592613,27.31216049,27.28002548,313.3020935,4285.698242
2012/9/7 19:00,796.8890991,184.704361,17283.23438,17294.80273,17317.03516,27.29609299,27.35233116,27.31525421,315.6874695,4321.353027
2012/9/7 20:00,849.0213013,200.3242798,18389.4668,18401.72852,18411.38672,27.36586952,27.41842651,27.38811874,332.9022217,4548.225586
2012/9/7 21:00,799.0531616,178.2733917,17305.3125,17306.97656,17349.70117,27.2836647,27.34298897,27.3053627,312.4703369,4310.589844
2012/9/7 22:00,797.0975952,175.9969025,17262.23633,17260.63672,17296.41602,27.27570152,27.33255577,27.29794884,311.6653137,4295.147461
2012/9/7 23:00,799.6304321,167.9636688,17255.90039,17252.7793,17262.47656,27.26581192,27.32380676,27.29357338,311.0000916,4275.481445
2012/9/8,798.0739136,149.4442749,17233.0332,17226.625,17247.48828,27.17608833,27.23541451,27.20517159,306.4688416,4193.202148
2012/9/8 1:00,800.369873,162.7214355,17292.14453,17278.79297,17317.24609,27.23676682,27.29856491,27.26395798,307.9085388,4246.856445
2012/9/8 2:00,799.8759155,183.9221191,17365.61719,17344.75391,17398.16016,27.2812233,27.34607315,27.30652046,316.9367676,4327.180664
2012/9/8 3:00,798.7614136,176.3826904,17333.59375,17326.67773,17365.63672,27.25592613,27.31831169,27.28370476,315.1212769,4290.452637
2012/9/8 4:00,786.2147827,179.184082,17027.88477,17014.52734,17064.20117,27.27757835,27.34122086,27.29982567,310.2623901,4268.371582
2012/9/8 5:00,798.1809692,176.2533722,17301.62109,17285.03125,17336.80078,27.27701378,27.34128571,27.30173492,313.7562866,4313.231934
2012/9/8 6:00,803.8093262,202.0814056,17497.90625,17485.61914,17530.48047,27.34866524,27.41293526,27.37585831,323.586792,4421.680176
2012/9/8 7:00,843.1853638,203.0432892,18317.68555,18304.86914,18326.75781,27.33932495,27.40359306,27.36898613,333.5379639,4532.014648
2012/9/8 8:00,888.1960449,250.1688385,19389.38086,19386.71875,19429.9668,27.47528076,27.53647041,27.49691963,361.1253662,4861.13916
2012/9/8 9:00,866.1480103,245.3759613,18916.26172,18917.45117,18935.01367,27.45258522,27.51190948,27.47730255,353.9099121,4773.674805
2012/9/8 10:00,955.8510132,288.0710754,20887.95508,20872.4668,20910.91992,27.56800461,27.63474846,27.59705162,392.7093811,5229.944824
2012/9/8 11:00,824.2574463,190.0264435,17915.80273,17919.59961,17911.05664,27.29904366,27.35534859,27.33117867,326.5518494,4437.535645
2012/9/8 12:00,860.7869873,229.364563,18720.24609,18734.67578,18729.47266,27.43698311,27.49383736,27.46664619,347.3205261,4696.853027
2012/9/8 13:00,923.0508423,291.4820251,20231.19727,20230.64844,20243.4668,27.61371803,27.67057228,27.63907433,386.7263794,5162.1875
2012/9/8 14:00,951.9520264,294.0964966,20792.35742,20797.69727,20786.48242,27.61002922,27.66626549,27.64401817,396.5956116,5251.217285
2012/9/8 15:00,930.6017456,277.4379883,20313.84375,20321.05273,20307.43359,27.55385208,27.6112957,27.58845901,381.8802185,5104.911621
2012/9/8 16:00,899.0983887,254.7129517,19609.69531,19624.14063,19589.45117,27.51112175,27.56550407,27.5481987,366.4490356,4926.406738
2012/9/8 17:00,813.9643555,187.8560486,17587.27539,17614.23047,17617.46875,27.30911064,27.36289406,27.33322906,321.5398254,4389.97168
2012/9/8 18:00,796.4172363,164.196106,17222.58008,17239.66992,17248.21484,27.23920059,27.29358292,27.26144791,311.0400696,4250.994141
2012/9/8 19:00,798.4425659,169.2900238,17285.25977,17298.83594,17276.65039,27.27630997,27.32761002,27.3053627,309.303009,4283.706543
2012/9/8 20:00,799.6641235,154.5394287,17271.20313,17286.64844,17264.13477,27.21219635,27.26657867,27.24432945,308.5245056,4219.436523
2012/9/8 21:00,800.2844849,162.0289154,17283.17773,17293.85938,17309.30469,27.22055435,27.27493477,27.24223328,311.1459351,4243.165527
2012/9/8 22:00,840.1265869,185.298111,18213.44336,18224.60742,18217.44922,27.29929733,27.35367966,27.32840157,326.9116821,4459.562012
2012/9/8 23:00,803.4755859,165.2089386,17331.61914,17336.89063,17346.57227,27.23441505,27.29068947,27.25913429,311.447052,4264.066895
2012/9/9,803.1379395,163.31427,17303.82031,17316.96289,17336.47852,27.24169159,27.29667091,27.26700592,309.5151978,4258.956055
2012/9/9 1:00,797.0130005,162.0525818,17235.79688,17235.625,17261.25781,27.22378922,27.28311729,27.25287628,310.5238953,4243.451172
2012/9/9 2:00,798.9790649,194.2677307,17377.57617,17373.82813,17423.49023,27.32821846,27.38815498,27.35107613,318.8077393,4374.916016
2012/9/9 3:00,799.8626099,183.6402588,17344.48242,17335.9375,17393.08984,27.28497887,27.34925079,27.30783463,315.8475647,4324.905273
2012/9/9 4:00,797.9937134,181.242569,17298.88086,17294.14453,17349.68555,27.28558731,27.34491539,27.30783463,314.5445251,4314.347656
2012/9/9 5:00,800.5932617,180.3047638,17353.54688,17347.64648,17395.76563,27.27310944,27.33431816,27.29782867,315.4700317,4316.039063
2012/9/9 6:00,799.6994019,186.8220367,17321.84766,17310.0293,17356.52734,27.28369522,27.34607315,27.30652046,315.2154236,4325.894043
2012/9/9 7:00,854.7908325,202.469635,18552.55078,18545.04297,18569.64648,27.32514,27.38573647,27.35543633,336.1992493,4566.127441
2012/9/9 8:00,791.4349365,205.8078156,17208.75977,17212.53906,17255.75781,27.36829948,27.42705727,27.38807678,319.9437256,4399.996582
2012/9/9 9:00,707.8997192,173.4901123,15414.23242,15407.82422,15423.69531,27.25733566,27.31419182,27.28152466,291.7233887,4014.369385
2012/9/9 10:00,699.9734497,184.9660339,15284.01953,15289.42773,15283.51953,27.27249336,27.32498169,27.29968452,292.7493286,4037.707031
2012/9/9 11:00,798.477356,177.4236908,17346.80078,17346.80078,17360.11719,27.27191544,27.32629776,27.29852676,313.0124207,4308.149902
2012/9/9 12:00,750.9953003,165.5555878,16295.65332,16330.87109,16304.68652,27.2448349,27.29243851,27.27266312,297.8157654,4123.87793
2012/9/9 13:00,800.4637451,198.7921753,17376.39258,17396.13672,17394,27.34858322,27.40236664,27.37330437,321.4802856,4395.396973
2012/9/9 14:00,750.4037476,177.5848389,16345.55371,16342.43457,16346.21484,27.26695061,27.32380676,27.29471016,301.8016663,4164.600098
2012/9/9 15:00,808.5289307,187.6585236,17548.95313,17559.125,17563.39648,27.30665398,27.3610363,27.33137512,320.9697571,4370.276855
2012/9/9 16:00,765.5348511,170.0561523,16625.47461,16642.56445,16619.58398,27.22626305,27.27817154,27.25532722,302.8357849,4167.557129
2012/9/9 17:00,719.9884033,132.275589,15531.90723,15574.89453,15586.92383,27.13601685,27.18237495,27.15023994,280.1480713,3892.029541
2012/9/9 18:00,608.8372803,105.997963,13170.94824,13184.42578,13198.22656,27.06025505,27.10969353,27.078125,248.2990875,3482.211182
2012/9/9 19:00,602.6077881,109.3611603,13051.2168,13050.69141,13106.75977,27.0600338,27.11935997,27.0742588,250.0175171,3470.031494
2012/9/9 20:00,592.5158691,106.7757874,12768.67578,12779.89063,12801.78711,27.06744385,27.11996841,27.08474541,245.1293182,3436.884766
2012/9/9 21:00,670.2559814,142.2068634,14496.70508,14517.24902,14539.11035,27.20096588,27.25040245,27.21826744,271.5899048,3789.88208
2012/9/9 22:00,696.2542725,144.3828583,15118.5293,15121.2002,15148.97168,27.16013908,27.21513939,27.18238449,280.9743652,3868.682617
2012/9/9 23:00,698.6914063,133.8938599,15098.8457,15100.98145,15128.75293,27.14282417,27.19968033,27.16320801,277.9745789,3835.785156
2012/9/10,699.7891235,123.5495453,15140.05957,15148.0791,15169.9668,27.12000847,27.17686272,27.14472771,274.8879089,3800.309326
2012/9/10 1:00,694.4060669,118.6861801,15002.44629,14991.7666,15019.53711,27.09293556,27.15662956,27.12012672,271.0236816,3765.80542
2012/9/10 2:00,686.5239868,154.937149,14887.21094,14879.17383,14930.00781,27.21699142,27.27817154,27.23862267,281.1650391,3890.487793
2012/9/10 3:00,694.7254028,153.4324799,15060.78516,15049.05176,15104.06836,27.20336914,27.26763725,27.22622299,280.2209167,3907.821533
2012/9/10 4:00,687.6381836,144.2641907,14882.3584,14876.47461,14925.60938,27.19044113,27.24729347,27.21021271,278.4890137,3851.156982
2012/9/10 5:00,701.5598755,146.6554718,15189.65137,15170.95117,15224.88281,27.17066383,27.23493385,27.19044113,281.7501526,3889.083984
2012/9/10 6:00,700.3707275,182.6755981,15289.10059,15274.14746,15321.14453,27.31414032,27.37346268,27.33446884,291.5596313,4040.298584
2012/9/10 7:00,698.1436768,161.7527618,15192.76465,15170.86719,15199.17285,27.21637344,27.27878952,27.24418259,284.7862244,3936.269287
2012/9/10 8:00,893.1690674,248.0630035,19470.13672,19483.56445,19519.37305,27.46474266,27.521595,27.48451805,361.2867737,4862.75293
2012/9/10 9:00,894.2522583,248.9397736,19503.95703,19503.08984,19526.08203,27.47286797,27.53160477,27.4975853,362.6094971,4881.72998
2012/9/10 10:00,902.9233398,261.6363525,19717.44336,19747.34961,19728.125,27.50004005,27.55008507,27.52475548,369.2397766,4950.650391
2012/9/10 11:00,794.4591064,170.4923859,17193.10938,17195.75391,17189.3457,27.26946068,27.31889915,27.29665184,309.1021729,4273.108398
2012/9/10 12:00,813.6772461,188.739624,17653.86719,17675.78711,17662.41211,27.32384872,27.37264061,27.34856796,321.0625305,4402.872559
2012/9/10 13:00,817.3639526,230.0930176,17861.91211,17868.87891,17866.53516,27.42820358,27.48194122,27.45410538,337.72052,4578.257813
2012/9/10 14:00,996.0269165,304.9708862,21741.89453,21740.28516,21736.01172,27.62732315,27.68417549,27.65945816,411.7126465,5433.692871
2012/9/10 15:00,995.1494141,295.3314819,21701.98242,21712.66211,21704.11719,27.61014748,27.6645298,27.63791656,407.0727234,5393.662598
2012/9/10 16:00,995.4876709,279.5632935,21670.76563,21672.90039,21676.66602,27.56244659,27.61929893,27.58963394,402.5981445,5324.845703
2012/9/10 17:00,759.7928467,149.5652618,16412.42578,16424.58203,16413.57813,27.18804359,27.23501205,27.21086121,295.4090576,4074.007568
2012/9/10 18:00,764.1168823,152.1224518,16489.33984,16505.01367,16515.49219,27.21704865,27.27083206,27.23869896,297.4691467,4104.706543
2012/9/10 19:00,715.8833618,132.8313446,15475.81348,15466.73438,15488.09766,27.15024948,27.20895958,27.17497063,280.2198486,3898.456055
2012/9/10 20:00,763.3306885,145.881546,16445.83203,16473.13086,16457.46094,27.18369102,27.23011017,27.20346642,294.9717407,4062.337646
2012/9/10 21:00,799.8544922,162.1825714,17277.48633,17282.25781,17289.16602,27.26144791,27.31335831,27.28369522,311.2589417,4259.48584
2012/9/10 22:00,801.6939087,175.0849762,17380.81055,17372.26563,17393.87305,27.28396034,27.34273911,27.3111515,314.4899292,4295.952637
2012/9/10 23:00,848.2915039,179.8674927,18380.5625,18371.22461,18397.42188,27.29733276,27.35233116,27.32019424,327.4573364,4474.48584
2012/9/11,849.9729614,174.122818,18381.91211,18385.65625,18410.99414,27.28187943,27.33626175,27.3022728,325.6155701,4456.054199
2012/9/11 1:00,781.4976196,177.6969299,16955.42188,16939.93164,16995.47461,27.28125191,27.34244156,27.30350113,310.4161072,4255.09668
2012/9/11 2:00,755.1844482,168.3504944,16397.11523,16371.47949,16437.17578,27.2577877,27.3195858,27.2775631,300.2805176,4143.4375
2012/9/11 3:00,733.1692505,157.6976776,15908.40137,15892.37891,15947.38672,27.23615074,27.30103683,27.25839615,291.4190063,4041.207031
2012/9/11 4:00,727.5725708,145.5552979,15740.17969,15723.60547,15775.3916,27.18057251,27.24484253,27.20034981,287.0116882,3972.183105
2012/9/11 5:00,718.4733887,139.5379639,15536.34277,15521.6875,15578.46973,27.14049721,27.20476913,27.16274452,282.8739624,3903.544434
2012/9/11 6:00,794.9885864,200.5710754,17290.5957,17264.47852,17324.29297,27.34491539,27.4091835,27.36524773,319.5375977,4377.572266
2012/9/11 7:00,858.55896,213.5337219,18626.25391,18608.63867,18633.71484,27.390625,27.45181465,27.42028999,339.8891602,4630.644043
2012/9/11 8:00,897.6934204,256.9276428,19618.8418,19623.11328,19660.36328,27.49252129,27.54749298,27.51229858,365.8440552,4919.731445
2012/9/11 9:00,883.3746338,261.5509033,19367.52344,19369.11914,19376.06836,27.52226639,27.57664871,27.54698372,364.1105347,4906.930664
2012/9/11 10:00,915.4530029,279.8363037,20051.78711,20051.78711,20062.97852,27.54207802,27.59893417,27.56926918,378.7062378,5075.584961
2012/9/11 11:00,818.6231689,192.1809998,17767.5332,17757.4043,17749.87891,27.30905724,27.36590958,27.33687401,322.8625793,4419.939453
2012/9/11 12:00,819.0650024,203.9821472,17819.99805,17837.08789,17818.40039,27.3437767,27.39378548,27.37096786,327.1891174,4459.436035
2012/9/11 13:00,889.5655518,264.4122925,19454.9668,19450.69531,19455.89844,27.51493835,27.56986046,27.54212952,365.3927307,4929.217285
2012/9/11 14:00,916.9766235,278.6013184,20041.75,20045.84375,20037.29883,27.55562592,27.61000824,27.58281708,378.7619934,5085.300781
2012/9/11 15:00,910.171936,263.0899353,19861.87305,19848.54688,19853.83594,27.50123596,27.56056023,27.52842331,372.6693115,4986.831055
2012/9/11 16:00,899.4812622,266.6076355,19659.53125,19672.83789,19646.96484,27.54135323,27.59573555,27.57101631,370.7010803,4981.104492
2012/9/11 17:00,777.8813477,179.035965,16852.42773,16885.19141,16901.2793,27.30353737,27.34867668,27.3158989,310.2648315,4262.683105
2012/9/11 18:00,644.6751709,121.1674881,13945.25195,13955.3916,13960.20605,27.12181473,27.17310143,27.14096451,260.4385681,3645.581055
2012/9/11 19:00,500.6032104,85.79525757,10840.53223,10836.41895,10856.27637,27.00319099,27.0557003,27.02109337,222.0556793,3108.488037
2012/9/11 20:00,534.1448364,91.84082794,11524.23828,11543.46387,11533.93457,27.06197739,27.10894394,27.08232117,229.5869904,3237.381592
2012/9/11 21:00,530.4968262,79.47106171,11439.94141,11446.34961,11438.29004,26.97794914,27.02794838,27.00019455,225.6563721,3165.829346
2012/9/11 22:00,668.7680054,136.1487579,14466.55469,14463.8916,14480.98242,27.16879845,27.22378922,27.19104958,270.8464966,3766.586182
2012/9/11 23:00,615.1537476,109.6258774,13324.36914,13317.46094,13329.77734,27.07053185,27.12491417,27.09524918,252.3029022,3512.147461
2012/9/12,605.2004395,98.66765594,13094.71191,13092.5752,13109.15723,27.05381393,27.10572624,27.07358932,246.0188599,3445.445313
2012/9/12 1:00,850.4332886,196.0600433,18426.89844,18414.63867,18451.97656,27.34373283,27.40241241,27.36845207,332.2442627,4537.815918
2012/9/12 2:00,849.302063,218.6673126,18471.98633,18457.06836,18515.83008,27.42218971,27.48398781,27.44010353,338.9733582,4626.446289
2012/9/12 3:00,849.616333,203.8424835,18451.11719,18440.43555,18491.17969,27.35419273,27.41538239,27.37396812,335.4483643,4565.803711
2012/9/12 4:00,849.7399292,199.6594086,18421.14063,18406.4707,18455.60352,27.3412056,27.40053177,27.36159897,331.558136,4536.621094
2012/9/12 5:00,849.897644,201.7179871,18439.98242,18424.09961,18468.49414,27.33610344,27.39790154,27.35835266,335.3265381,4547.909668
2012/9/12 6:00,849.8261108,219.2522278,18499.81836,18490.77344,18522.18164,27.40045357,27.46167374,27.4270668,340.9960327,4631.894043
2012/9/12 7:00,977.3766479,273.2430725,21284.25,21273.04297,21292.26953,27.52597237,27.58530045,27.55377197,394.4533997,5232.384277
2012/9/12 8:00,996.2344971,311.8470764,21774.30664,21768.40625,21808.48828,27.63978195,27.70158005,27.66391373,413.329834,5456.280273
2012/9/12 9:00,989.7462158,319.6286011,21708.61133,21708.94922,21726.03906,27.66983223,27.7291584,27.69647598,417.1160889,5485.921875
2012/9/12 10:00,996.3059692,325.2250366,21867.41406,21856.20117,21868.48438,27.67738724,27.73918533,27.70705223,422.0220947,5533.194336
2012/9/12 11:00,936.7121582,253.1279755,20357.70508,20355.57031,20345.38086,27.47896767,27.53582191,27.51110268,376.7370911,5030.30127
2012/9/12 12:00,882.8668213,247.9025574,19298.5918,19309.81445,19290.58789,27.46234703,27.51362991,27.49200821,360.0993652,4841.977539
2012/9/12 13:00,917.5198975,301.2615662,20192.70117,20193.71289,20197.98633,27.62613678,27.68109703,27.65390587,389.1846008,5184.566406
2012/9/12 14:00,996.6848145,331.8469543,21875.39453,21866.84766,21866.84766,27.70520592,27.76700401,27.73734093,424.6351929,5559.346191
2012/9/12 15:00,988.7290649,317.1277771,21669.73242,21655.88867,21658.62109,27.6422596,27.69964409,27.67439461,414.6321411,5463.98584
2012/9/12 16:00,947.956604,285.8749084,20741.62305,20750.16797,20715.98828,27.5748024,27.63165855,27.61188316,390.2009583,5203.571289
2012/9/12 17:00,807.4860229,188.0848389,17551.66992,17573.05859,17567.19141,27.30167007,27.35295677,27.32576561,320.0306396,4382.859863
2012/9/12 18:00,676.4116821,138.5087891,14655.29297,14672.66992,14661.98828,27.16622925,27.21566772,27.19094658,274.1107483,3806.390137
2012/9/12 19:00,573.9210205,98.90098572,12405.5166,12424.74414,12417.37207,27.03345108,27.08480644,27.0557003,239.1021423,3356.269287
2012/9/12 20:00,536.6012573,93.04262543,11615.17871,11616.79688,11629.61426,27.02850914,27.08289146,27.04828453,231.4213257,3230.878418
2012/9/12 21:00,545.8317871,106.2801361,11868.14648,11869.09277,11913.95313,27.06090927,27.11336899,27.07381821,235.2309723,3310.211182
2012/9/12 22:00,757.6896362,184.0964355,16476.74805,16475.13672,16489.56445,27.30783463,27.36408234,27.33194733,302.714447,4201.077637
2012/9/12 23:00,794.6629028,189.5635223,17293.22461,17292.75195,17309.8418,27.3053627,27.36469078,27.33255577,316.2832642,4331.641602
2012/9/13,758.2554321,164.2133484,16404.64063,16411.04883,16424.39453,27.25714302,27.3109169,27.28186035,300.2453918,4136.609863
2012/9/13 1:00,780.2470093,183.0685883,16929.76563,16921.2207,16961.80859,27.31884575,27.3757,27.33862114,310.8363647,4274.942383
2012/9/13 2:00,758.8925171,178.9895172,16499.55078,16488.36133,16538.00391,27.28181839,27.34361649,27.30218315,304.428009,4199.249023
2012/9/13 3:00,771.3961792,182.5064087,16708.33789,16698.29297,16755.97266,27.30057907,27.36295509,27.32093239,309.6211243,4242.094238
2012/9/13 4:00,752.5111084,178.3554382,16356.92285,16344.10449,16407.55469,27.30401421,27.36333847,27.320755,303.9456177,4175.149902
2012/9/13 5:00,749.6113281,174.4244995,16251.94434,16233.17578,16294.27637,27.28005409,27.34185219,27.29676819,299.0638123,4144.433594
2012/9/13 6:00,761.732666,189.1885071,16560.35742,16547.54102,16598.81055,27.2971344,27.3558712,27.31632042,307.0283813,4230.018066
